text,label
lyme hastalığı döküntüyle başlar. bay yapışkan fark ederdi.,açıklama
memelerine baktınız mı? paraneoplastik olabilir.,hipotez
beyin hücreleri ile tümör hücreleri arasında moleküler benzerlikler var. paraneoplastik sendrom antikorları beyine saldırtır.,açıklama
mrg ve mamografi sadece benign kalsifikasyonlar gösterdi. tümör yok.,test/prosedür
"küçük hücreli tümör olabilir. pet taraması yapalım. bazen hiç tümör olmadan da başvurur, yüzde 12.",hipotez
o yüzde 12nin tedavisi yok. semptomları tedavi edin. iv immünoglobulin.,hipotez
kolum kaşınıyor! üstümden alın! haldol 5 miligram lazım. orada hiçbir şey yok.,açıklama
deri altında böcek hissi paraneoplastik sendromla uyumlu.,açıklama
ivigden hemen sonra başlangıç uyumlu değil.,açıklama
belki gerçekten derisinin altında böcekler var. enfeksiyon? immünoterapi sonrası semptomların kötüleşmesi bunu düşündürür.,hipotez
"kan kültürleri çoğu bakteriyi dışlıyor. seroloji virüsleri, bos yaymaları parazitleri dışlıyor.",açıklama
afrika trypanosomiasisin son evresinde neredeyse tüm parazitler beynin içinde. yaymalarda görünmeyebilir.,hipotez
mutfakta tavşan servis ediyorlar. tavşan ateşi semptomlarına uyuyor.,hipotez
inhale ettiyse döküntü olmaz. eti satırla doğramak bakteriyi aerosolize edebilir.,açıklama
tularemi tanısı için serum antikor düzeylerinde dört kat artış gerekir. 160 üstü tek titre büyük ipucu.,test/prosedür
tularemi tedavisi aplastik anemiye neden olabilir. uyku hastalığı tedavisi her on hastadan birini öldürür.,açıklama
"aldatma yok diyorlar, uyku hastalığını çizelim. tularemiyle gidelim. iv kloramfenikol başlayın, kg başına 25 mg, günde 4 kez.",hipotez
"hasta yanıt vermiyor. nabız iyi, solunum yolları açık. pupiller reaktif. ağrıya yanıt yok. komada.",açıklama
iv kloramfenikolde tularemi hastası komaya girmez. tularemi değil. uyku hastalığı.,açıklama
kan yoluyla bulaşan her şey seks yoluyla da bulaşabilir. portekizli bir adam cinsel yolla uyku hastalığı kapmış.,açıklama
karınızda insan afrika trypanosomiasis var. tedavi kendi başına yüzde on ölümcül. yazılı onay gerekiyor.,açıklama
cam şırıngalar ve özel iv tüp. melarsoprol plastiği eritir. arsenik ile antifriz karışımı.,açıklama
"kusma, karın ağrısı, kan toksisitesi, sinir hasarı, kardiyak aritmi yapabilir.",açıklama
"ateş 104e fırladı. eko global hiperkinezi gösteriyor. tansiyon 9040. gilpamin başladık, değişiklik yok.",açıklama
"parazitlerini öldürmek, aynı anda kalbini öldürürsek işe yaramaz.",açıklama
karınızın durumunun iyileşmesini beklerdik ama ters yöne gidiyor.,açıklama
ilişki yaşadığınız kişiyi bilmem gerekiyor. o da tedavi alabilsin diye bilgilendirilmeli.,açıklama
"nefes darlığı dışında bir şey yok, aslında sadece bir gerginlik hissi.",soru
muhtemelen biraz anemiksiniz ama emin olmak için ekg yapacağım. toksikoloji taraması dahil kan testleri istiyorum.,test/prosedür
"ekg hafif azalmış kalp hızı gösteriyor. kocanız tansiyon ilacını yulaf ezmenize karıştırmış. sizi zehirlemeye çalışmıyor, sizinle seks yapmak istemiyor.",açıklama
çocuk ap kalkülüs sınavındayken bir anda midesi bulandı ve yönelimini kaybetti.,açıklama
şiddetli bradikardisi var. kalp hızı 48e düştü ve hızla azalmaya devam ediyor.,açıklama
atropine yanıt vermiyor.,açıklama
ergen bir çocuk. bence mesele uyuşturucu. acile aktif kömür ve nalokson verdir.,hipotez
toksikoloji taraması negatif çıktı. hl bilinç bulanıklığı var.,açıklama
"bt temiz. enfeksiyon bulgusu yok, diyabet de değil.",açıklama
belki şigellozdur.,hipotez
viral miyokardit olabilir mi?,hipotez
"test etmediğimiz bir şeye aşırı doz almış olabilir. 1,4-bütandiol bu belirtileri yapar.",hipotez
"fotokopi makinesi toneri; etkisi ghb gibi ama daha tehlikeli. evini arayın, sakladığını bulun.",hipotez
çocuk ne kadar atropin alıyor?,soru
1 miligram.,açıklama
2 miligrama çıkar. kalbine sonra da ihtiyaç duyabilir.,açıklama
"matt, bu sabah herhangi bir uyuşturucu aldın mı?",soru
"size söyledim, uyuşturucu kullanmıyor.",açıklama
onu ben de test ettim. ev tipi kit kullandım; fırçasından saç aldım.,açıklama
"daha önce böyle bir sorun oldu mu, aile öyküsü var mı? diazepam 10 mililitre, hemen.",soru
nöbet geçiriyor.,açıklama
kavanoz kapağının böyle dışarı çıkması bakteriyel kontaminasyon belirtisi.,açıklama
"botulizm; ayrıca gastroenterit, kardiyak belirti ve mental konfüzyon yapan birçok toksin olabilir.",hipotez
"çocuk az önce nöbet geçirdi. bu, gıda kaynaklı toksinlerin tipik belirtisi değil.",hipotez
pestisit zehirlenmesi olabilir.,hipotez
karbonat türevi mi?,hipotez
ya organofosfatlar ya da organoklorinler.,hipotez
hastayı yıkamalıyız. zehir hl derisinde olabilir.,açıklama
pralidoksim çok etkili bir ilaçtır; sadece etki etmesi biraz zaman alır.,açıklama
kan çalışması oldukça net. bu bir organofosfat.,açıklama
"kalp hızı 30a indi, kardiyak arreste gidiyor. pedleri getirin.",açıklama
kalbinin işini cihazla yapacağız. hızı 60a ayarlayın.,açıklama
pralidoksim işe yaramıyor; kalbine tel yerleştirmemiz gerekecek.,açıklama
belki pestisitler konusunda yanılıyoruz.,hipotez
organofosfatlar için daha güçlü bir tedavi var mı?,soru
ordu için geliştirilmiş deneysel bir tedavi var. her zehir için farklı bir hidrolaz gerekiyor; orthene mi malathion mu bilmeliyiz.,açıklama
şansı çok düşük. zehir kan-beyin bariyerini geçti.,açıklama
maruz kalma yolunu bulursak hangi zehre maruz kaldığını da buluruz; domates bahçesi olasılığını kontrol edin.,hipotez
"kateteri üst vena kavadan sağ atriyuma, triküspit kapaktan sağ ventrikül duvarına yerleştiriyorum.",açıklama
pestisiti buldum: disülfoton. kutu boş; hepsini kullanmış.,açıklama
zehir disülfoton. bu tedavi ona bağlanıp zehri nötralize etmeli.,açıklama
matt bu bahçeyi çevre bilimi dersi için kurdu. pestisit kullanmaları yasaktı; o kutuda portakal kabuğu yağı vardı.,açıklama
eğer yanılıyorsak bu tedavi teorik olarak toksisiteyi artırabilir; ama yanılmıyoruz.,açıklama
mahkeme kararı çıkarın. ona hidrolaz vermek zorundayız.,açıklama
bir sorun var; bir hasta daha geldi.,açıklama
kalp hızı 49. hemen oksijen verin.,açıklama
"serum, atropin ve diazepam; hemen.",açıklama
adı chi ling. on iki dakika önce geldi; mattle aynı belirtileri var.,açıklama
apartmanda yaşıyoruz. pestisit yok; gübre olarak sadece kurutulmuş deniz yosunu kullanıyoruz.,açıklama
oksijeni yüzde 90a çıkarın. retina hasarı riski var ama beynini korumamız lazım.,açıklama
iki çocuk birlikte zehirlendiyse ortak bir noktaları olmalı. okula nasıl gidiyorlar?,soru
otobüste kimyasal kalıntı olup olmadığını test etmemiz gerekiyor.,açıklama
güzerghta gölet yakınında bir kamyon vardı; etrafa garip bir koku yayılıyordu.,açıklama
batı nil yüzünden ilçe otobüs yolunun yanında etil paratiyon püskürtmüş.,açıklama
etil paratiyon için hidrolaz var ama mattin annesi cdcden haber gelene kadar hiçbir şeye izin vermiyor.,açıklama
oğlunuz tedavisini almazsa ölme ihtimali çok yüksek.,açıklama
yardım edin!,açıklama
kalpleri neredeyse pompalamıyor; akciğerleri çöktü ve şimdi karaciğer toksisitesi de gösteriyorlar.,açıklama
"tek açıklama, etil paratiyon dışında başka bir şeyle zehirlenmiş olmaları; bu durumda hidrolaz nörotoksinleri serbest bırakmış olur.",açıklama
"deri yoluyla emildiyse, bu kadar ağır tabloda maruziyet 1,5 ila 4 saat önce olmuş olmalı.",açıklama
"aynı akne kremi, tıraş köpüğü, deodorant ya da pire tozu kullanmış olabilirler mi?",hipotez
"şampuan, sabun ve diğer ürünlerde eşleşme yok.",açıklama
"çamaşır deterjanı tko. ikisinde de aynı, 128 onsluk sarı şişe.",açıklama
"demek pestisit deterjana bulaştı, oradan kıyafetlere geçti ve deriden emildi.",açıklama
bugün giydiği kıyafetler yeniydi. hiç yıkanmadılar.,açıklama
etiket hiç solmamış. eski gibi görünen ama aslında yeni pantolonlar.,açıklama
kimyasalın adını bulduk: fosmet.,açıklama
hidrolazı verin.,açıklama
cdc yardım edemiyor. ilacı verin.,açıklama
bir daha zehirli pantolon giymezsen tamamen düzeleceksin.,açıklama
pantolonların çalıntı olduğunu biliyordum; sadece beş dolardı.,açıklama
okul yakınında kamyonetin arkasından pantolon satan bir adam varmış. aynı kamyoneti tarlada günlük pestisit işi için de kullanıyormuş.,açıklama
"pestisitleri pantolonlara dökmüş, sonra da temizleme zahmetine girmemiş.",açıklama
kendimi... iyi hissediyorum.,açıklama
renkleri ve müziği daha yoğun algılıyorum; yakışıklı erkeklere bakmayı bırakamıyorum.,açıklama
ani kişilik değişikliği var. hastaneye yatırıp test yapacağız.,açıklama
yakın zamanda cinsel temasın oldu mu?,soru
frengi testin pozitif çıktı.,açıklama
1939da olmuştu. o zaman tedavi edilmiştim.,açıklama
tedavi hastalığı baskılamış. ama şimdi geri dönmüş; frengiye yol açan spiroketler beyin hücrelerini yiyor.,açıklama
iki hafta yüksek doz penisilin alırsan düzelirsin.,açıklama
demek hissettiklerimin hepsi frengiden kaynaklanıyor?,soru
evet. ama tedaviden sonra da hasarlanmış beyin dokusu geri gelmeyecek; yani nörosifilizden kalan değişimler sürecek.,açıklama
"nefes alamıyorum, nefes alamıyorum.",açıklama
adam iki yıldır yürüyemiyor ve kimse nedenini bilmiyor; asıl ilginç olan bu.,açıklama
hastane açısından bu basit bir lobar pnömoni vakası.,açıklama
nazal kanülle oksijen alırken satürasyonu 90larda seyrediyor.,açıklama
geniş spektrumlu antibiyotiklere devam edelim; adrenal ve tiroid fonksiyonlarına da bakalım.,açıklama
paralizi daha önce als olarak tanılandı.,açıklama
guillain-barr olabilir; o zaman geri döndürülebilir olur.,hipotez
transvers miyelit de olabilir.,hipotez
antikorlar sinirlere saldırıyor olabilir; multifokal motor nöropati düşünülmeli.,hipotez
o zaman kendi mrımızı çekelim.,hipotez
yani nefes alma sorunumun als ile bağlantılı olduğunu mu düşünüyorsunuz?,soru
pnömoni için mr mı? istemiyorum.,soru
bir şeyler kötü giderse hiçbir şey yapılmamasını istiyorum; dnr imzalayacağım.,açıklama
dnr tedavi etme demek değil; benim olsaydı ivig de eklerdim.,açıklama
steroid dozunu artırın ve ivig başlayın.,açıklama
oksijen satürasyonu düşüyor; solunum sesleri kaba ve kirli duyuluyor.,açıklama
bu bizim hatamız. ivig yüzünden kan akciğerlerinden geçemiyor; solunum yetmezliğine giriyor.,açıklama
"heparin başla, hemen iv ver.",açıklama
bunun etki etmesini bekleyemeyiz; hemen entübe etmemiz gerek.,açıklama
"yapamayız, dnr var.",açıklama
kimse onu öldürmedi; hl ölmedi. entübe edin!,açıklama
az önce yaptığı şey onun hayatını kurtardı.,açıklama
ivig onu kötüleştirdi; demek ki multifokal motor nöropati yanlış tanıydı.,açıklama
vaskülit olabilir mi?,hipotez
wegener granülomatozu olabilir; hem akciğeri hem omurgayı tutabilir.,hipotez
kanda c-anca çalışın; bronkoskopi sırasında akciğer biyopsisi de alın.,açıklama
biyopsi sadece inflamasyon gösteriyor. house yine de cytoxan başlamak istiyor.,açıklama
wegener için hem biyopsi hem kan testleri negatifti.,açıklama
eğer gerçekten wegenersa ventilatörden çıkar çıkmaz akciğerleri dayanamaz.,hipotez
ventilatör çıkarıldı ama hl kendi kendine soluyor.,açıklama
bu bir inme olabilir; kolundaki felç bacaklarındaki durumdan ayrı olabilir.,açıklama
embolik inme için mr anjiyografi çekelim.,açıklama
emboli var; kol problemine neden olan şey pıhtı.,açıklama
heparin verelim; kan sulandırıcı olarak işe yarayabilir.,açıklama
ama akciğerleri pnömoni yüzünden kötü; heparin verirsek kanama ve efüzyon riski var.,açıklama
alternatif olarak embolektomi yapabiliriz; pıhtıyı girip çıkarırız.,açıklama
karotid arterden girip kateteri beynine kadar ilerletiyoruz.,açıklama
biriken materyal kolu kontrol eden beyin bölgesine giden kan akımını tıkıyordu; şimdi temizlendi.,açıklama
bacağıma dokunduğunda hissettim.,açıklama
artık baldırına kadar duyusu var.,açıklama
bence alsyi geri çeviren şey enzim replasman protokolü.,hipotez
hangisinin işe yaradığını bulmak için tüm ilaçları keselim.,açıklama
şu an ne duyu var ne de hareket; john henry başlangıç noktasına döndü.,açıklama
ilk verdiğimiz şey pnömoni için steroidti.,açıklama
steroidleri geri verin ve tekrar mr çekin; bu kez bir şeylerin değişmiş olması lazım.,açıklama
ince kesitlerle t9dan aşağıya kadar tarayalım.,açıklama
arteriyovenöz malformasyon var.,açıklama
intradural ve omuriliğe bası yapıyor.,açıklama
paralizisinin gerçek nedeni buydu.,açıklama
inflamasyon çekilince gizlenen avm ortaya çıktı; onu çıkarırsak yeniden yürür.,açıklama
partide jamesi ararken bileği seğiriyor ve belirgin şekilde dezoryante görünüyor.,açıklama
evsiz kadın 24 saattir yatıyor; toksikoloji taraması temiz ama hl hezeyanlı. kolunda lezyonlar ve bileğinde seğirme var.,açıklama
parmaklarını sıkmasını istiyor; kavrama gücü belirgin zayıf.,açıklama
kollarını kaldırırken nöbet geçiriyor; kan şekeri 38 bulunuyor ve acil dekstroz veriliyor.,açıklama
muhtemelen diyabetik ve kendi insüliniyle aşırı doz aldı diye düşünüyor.,hipotez
"kim olduğunu bilmedikleri için alerjiler, ilaçlar ve önceki tanılar dahil hiçbir tıbbi öyküye sahip değiller.",açıklama
elektrolit dengesizliğini düzeltmek için banana bag takılmasını ve 24 saat gözlem öneriyor.,açıklama
başının ağrıdığını söyleyip ajite oluyor; sakinleştirmek için ativan uygulanıyor.,açıklama
isırık sonrası hiv ve hepatit c testlerinin negatif olduğunu söylüyor; foreman tetanoz aşısı olurken hastaya mr planlanıyor.,açıklama
btde kolda cerrahi pin görülüyor; bu yüzden mr mıknatısı pini yerinden sökebileceği için işlem durduruluyor.,açıklama
beyin tümörü ihtimalini dışlamak için pimin çıkarılıp mr çekilmesini savunuyor.,hipotez
mr sonucunda tümör ya da başka bir beyin lezyonu görülmüyor.,açıklama
cerrahi pindeki seri numarası sayesinde hastanın geçmişi bulunuyor ve adının victoria matson olduğu anlaşılıyor.,açıklama
kan sonuçlarına göre ciddi anemisi var; bu nedenle iron dextran başlanıyor.,açıklama
"iron dextrana alerjik reaksiyon gelişiyor, solunumu bozuluyor ve epinefrin veriliyor.",açıklama
eski kayıtlarda depresyon nedeniyle prozac reçete edildiği görülüyor.,açıklama
geçmişte yapılan iki ultrason randevusuna bakarak over kanseri araştırılmış olabileceğini düşünüyor.,hipotez
"ultrasonda sol overde merkezi nekrozu olan 5x3 santimetrelik solid, kistik olmayan bir kitle görülüyor.",açıklama
over kanseri daha olası olsa da bunun tüberküloza bağlı iyi huylu bir tüberkülom olabileceğini öne sürüyor.,hipotez
"tüberkülom olasılığı için inh, rifampisin ve streptomisin başlanmasını istiyor.",açıklama
içeride kalabilmek için bilerek fazla insülin aldığını ve bu yüzden hipoglisemi geliştiğini itiraf ediyor.,açıklama
işığın çok parlak geldiğini söylüyor; kulak termometresiyle ateşi 105 olarak ölçülüyor.,açıklama
su verilince bardağı itiyor ve suyun zehir olduğunu söyleyerek içmeyi reddediyor.,açıklama
mr. furynin onu inciteceğini söyleyip paranoyak davranıyor; yatıştırmak için sedatif yapılıyor.,açıklama
biyopsi sonucunun kesin olduğunu ve kitlenin gerçekten tüberkülom çıktığını bildiriyor.,açıklama
prozacın serotonin sendromunu tetiklemiş olabileceğini ve bu yüzden bromokriptin verilmesini öneriyor.,hipotez
kan ve idrar kültürü ile akciğer grafisi istiyor.,açıklama
ateş çok yükseldiği için sonuçları beklerken buz banyosu yapılmasını öneriyor.,açıklama
lomber ponksiyonda protein ve beyaz küre sayısı yüksek bulunuyor.,açıklama
bos kültüründe üreme sürüyor ama gram boyamada hiçbir şey görülmüyor; tablo menenjiti düşündürüyor.,açıklama
bakteriyel menenjit olasılığına karşı izolasyon başlatılıp seftriakson veriliyor.,açıklama
kaçmadan önce yarım saat önce 10 mg haldol verdiğini söylüyor.,açıklama
polisin tazerinin vurduğu uyluk bölgesinde ağrı hissetmediğini fark ediyor; bu lokal duyu kaybını gösteriyor.,açıklama
